,Date,Home,Name,Position,Team,Vs,A,Bbps,BPS,CS,FA,G,GC,GW,Mins,Off,OG,On,Pl Rc,Pl Yc,Starts,TA,X A,X G,X Gi,Date_Formatted,Vs_xGC_per90_Last6,Vs_xG_per90_Last6,xG_per90_Last6,xA_per90_Last6,xGC_per90_Last6
10323,22/11/2020,True,"McGoldrick  David McGoldrick (Sheffield United, Forward)",FWD,SHU,WHU,0,6,6,0,0,0,1,9,90,0,0,0,0,0,1,0,0.02,0.05,0.07,2020-11-22,1.1883333333333332,1.3516666666666666,0.12140762463343109,0.0527859237536657,1.404574780058651
10322,22/11/2020,True,"McBurnie  Oliver McBurnie (Sheffield United, Forward)",FWD,SHU,WHU,0,-4,-4,0,0,0,1,9,90,0,0,0,0,0,1,0,0.09,0.7,0.79,2020-11-22,1.1883333333333332,1.3516666666666666,0.2463976945244957,0.044092219020172914,1.687319884726225
10321,22/11/2020,True,"Lundstram  John Lundstram (Sheffield United, Midfielder)",MID,SHU,WHU,0,4,4,0,0,0,0,9,14,0,0,1,0,0,0,0,0.03,0.06,0.09,2020-11-22,1.1883333333333332,1.3516666666666666,0.12539325842696628,0.06269662921348315,1.5519550561797755
10320,22/11/2020,True,"Lowe  Max Lowe (Sheffield United, Defender)",DEF,SHU,WHU,0,11,11,0,0,0,1,9,90,0,0,0,0,0,1,0,0.05,0.0,0.05,2020-11-22,1.1883333333333332,1.3516666666666666,,,
10319,22/11/2020,True,"Fleck  John Fleck (Sheffield United, Midfielder)",MID,SHU,WHU,0,16,16,0,0,0,1,9,90,0,0,0,0,0,1,0,0.11,0.03,0.14,2020-11-22,1.1883333333333332,1.3516666666666666,,,
10317,22/11/2020,True,"Brewster  Rhian Brewster (Sheffield United, Forward)",FWD,SHU,WHU,0,4,4,0,0,0,0,9,25,0,0,1,0,0,0,0,0.01,0.0,0.01,2020-11-22,1.1883333333333332,1.3516666666666666,,,
10316,22/11/2020,True,"Berge  Sander Berge (Sheffield United, Midfielder)",MID,SHU,WHU,0,12,12,0,0,0,1,9,90,0,0,0,0,0,1,0,0.02,0.0,0.02,2020-11-22,1.1883333333333332,1.3516666666666666,0.17166666666666666,0.03833333333333334,1.5616666666666665
10315,22/11/2020,True,"Basham  Chris Basham (Sheffield United, Defender)",DEF,SHU,WHU,0,18,18,0,0,0,1,9,76,1,0,0,0,0,1,0,0.08,0.0,0.08,2020-11-22,1.1883333333333332,1.3516666666666666,0.06092843326885881,0.04177949709864604,1.5900386847195356
10314,22/11/2020,True,"Baldock  George Baldock (Sheffield United, Defender)",DEF,SHU,WHU,0,20,20,0,0,0,1,9,90,0,0,0,0,0,1,0,0.03,0.06,0.09,2020-11-22,1.1883333333333332,1.3516666666666666,0.043333333333333335,0.061666666666666654,1.5616666666666665
10313,22/11/2020,True,"Ampadu  Ethan Ampadu (Sheffield United, Defender)",DEF,SHU,WHU,0,11,11,0,0,0,1,9,62,1,0,0,0,0,1,0,0.01,0.0,0.01,2020-11-22,1.1883333333333332,1.3516666666666666,,,
10325,22/11/2020,True,"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",GKP,SHU,WHU,0,12,12,0,0,0,1,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.1883333333333332,1.3516666666666666,0.0,0.003333333333333333,1.5616666666666665
10338,22/11/2020,False,"Rice  Declan Rice (West Ham United, Midfielder)",MID,WHU,SHU,0,14,14,1,0,0,0,9,90,0,0,0,0,0,1,0,0.19,0.2,0.39,2020-11-22,1.5616666666666665,0.955,0.015,0.015000000000000001,1.1883333333333332
10213,22/11/2020,False,"Tierney  Kieran Tierney (Arsenal, Defender)",DEF,ARS,LEE,0,15,27,1,0,0,0,9,90,0,0,0,0,0,1,0,0.06,0.0,0.06,2020-11-22,1.3716666666666668,1.7316666666666665,0.011864406779661017,0.0847457627118644,1.1947457627118647
10255,22/11/2020,True,"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",MID,LIV,LEI,0,10,10,1,0,0,0,9,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2020-11-22,1.215,1.593333333333333,0.027937915742793796,0.041906873614190696,1.4395343680709534
10179,22/11/2020,False,"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",MID,EVE,FUL,0,22,43,0,0,1,2,9,90,0,0,0,0,0,1,0,0.17,0.42,0.59,2020-11-22,1.446666666666667,1.2333333333333334,0.08891129032258063,0.13790322580645165,1.635241935483871
10178,22/11/2020,False,"Digne  Lucas Digne (Everton, Defender)",DEF,EVE,FUL,2,24,42,0,0,0,2,9,90,0,0,0,0,0,1,2,0.73,0.0,0.73,2020-11-22,1.446666666666667,1.2333333333333334,0.014583333333333335,0.08125,1.35375
10177,22/11/2020,False,"Davies (Tom)  Tom Davies (Everton, Midfielder)",MID,EVE,FUL,0,5,5,0,0,0,0,9,16,0,0,1,0,0,0,0,0.0,0.0,0.0,2020-11-22,1.446666666666667,1.2333333333333334,,,
10176,22/11/2020,False,"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",FWD,EVE,FUL,0,4,52,0,0,2,2,9,90,0,0,0,0,0,1,0,0.19,1.22,1.41,2020-11-22,1.446666666666667,1.2333333333333334,0.43499999999999994,0.051666666666666666,1.6000000000000003
10209,22/11/2020,False,"Maitland-Niles  Ainsley Maitland-Niles (Arsenal, Defender)",DEF,ARS,LEE,0,3,3,0,0,0,0,9,1,0,0,1,0,0,0,0,0.0,0.0,0.0,2020-11-22,1.3716666666666668,1.7316666666666665,,,
10210,22/11/2020,False,"Nelson (Reiss)  Reiss Nelson (Arsenal, Forward)",FWD,ARS,LEE,0,1,1,0,0,0,0,9,45,0,0,1,0,0,0,0,0.02,0.0,0.02,2020-11-22,1.3716666666666668,1.7316666666666665,,,
10211,22/11/2020,False,"Pepe  Nicolas Pepe (Arsenal, Midfielder)",MID,ARS,LEE,0,-7,-7,0,0,0,0,9,51,0,0,0,1,0,1,0,0.1,0.04,0.14,2020-11-22,1.3716666666666668,1.7316666666666665,0.1588235294117647,0.004812834224598931,1.26524064171123
10212,22/11/2020,False,"Saka  Bukayo Saka (Arsenal, Midfielder)",MID,ARS,LEE,0,4,4,0,0,0,0,9,32,1,0,1,0,0,0,0,0.1,0.39,0.49,2020-11-22,1.3716666666666668,1.7316666666666665,0.23672985781990524,0.02559241706161137,0.8971090047393366
10214,22/11/2020,False,"Willock  Joseph Willock (Arsenal, Midfielder)",MID,ARS,LEE,0,2,2,0,0,0,0,9,57,1,0,0,0,0,1,0,0.02,0.0,0.02,2020-11-22,1.3716666666666668,1.7316666666666665,,,
10215,22/11/2020,False,"Xhaka  Granit Xhaka (Arsenal, Midfielder)",MID,ARS,LEE,0,10,10,1,0,0,0,9,90,0,0,0,0,0,1,0,0.0,0.06,0.06,2020-11-22,1.3716666666666668,1.7316666666666665,,,
10216,22/11/2020,False,"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",DEF,ARS,LEE,0,10,22,1,0,0,0,9,90,0,0,0,0,0,1,0,0.0,0.11,0.11,2020-11-22,1.3716666666666668,1.7316666666666665,0.052,0.008,0.882
10217,22/11/2020,True,"Alioski  Ezgjan Alioski (Leeds United, Defender)",DEF,LEE,ARS,0,17,29,1,0,0,0,9,90,0,0,0,0,0,1,0,0.23,0.03,0.26,2020-11-22,1.1866666666666668,0.9916666666666667,0.14170212765957446,0.14170212765957446,1.239531914893617
10218,22/11/2020,True,"Ayling  Luke Ayling (Leeds United, Defender)",DEF,LEE,ARS,0,10,22,1,0,0,0,9,70,1,0,0,0,0,1,0,0.02,0.06,0.08,2020-11-22,1.1866666666666668,0.9916666666666667,0.10833333333333336,0.155,1.3716666666666668
10219,22/11/2020,True,"Bamford  Patrick Bamford (Leeds United, Forward)",FWD,LEE,ARS,0,-1,-1,1,0,0,0,9,90,0,0,0,0,0,1,0,0.01,0.9,0.91,2020-11-22,1.1866666666666668,0.9916666666666667,0.8933333333333334,0.025,1.3716666666666668
10182,22/11/2020,False,"Keane  Michael Keane (Everton, Defender)",DEF,EVE,FUL,0,12,12,0,0,0,2,9,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2020-11-22,1.446666666666667,1.2333333333333334,0.03833333333333334,0.01,1.6000000000000003
10221,22/11/2020,True,"Dallas  Stuart Dallas (Leeds United, Defender)",DEF,LEE,ARS,0,9,21,1,0,0,0,9,90,0,0,0,0,1,1,0,0.11,0.18,0.29,2020-11-22,1.1866666666666668,0.9916666666666667,0.13559322033898305,0.03898305084745762,1.3464406779661018
10222,22/11/2020,True,"Raphinha  Raphael Dias Belloli (Leeds United, Midfielder)",MID,LEE,ARS,0,10,10,1,0,0,0,9,90,0,0,0,0,0,1,0,0.34,0.19,0.53,2020-11-22,1.1866666666666668,0.9916666666666667,,,
10223,22/11/2020,True,"Harrison  Jack Harrison (Leeds United, Midfielder)",MID,LEE,ARS,0,12,12,1,0,0,0,9,80,1,0,0,0,0,1,0,0.12,0.03,0.15,2020-11-22,1.1866666666666668,0.9916666666666667,0.04683257918552036,0.3319004524886878,1.421628959276018
10224,22/11/2020,True,"Klich  Mateusz Klich (Leeds United, Midfielder)",MID,LEE,ARS,0,9,9,1,0,0,0,9,90,0,0,0,0,0,1,0,0.09,0.15,0.24,2020-11-22,1.1866666666666668,0.9916666666666667,0.017077798861480076,0.2032258064516129,1.3756546489563568
10225,22/11/2020,True,"Koch  Robin Koch (Leeds United, Defender)",DEF,LEE,ARS,0,16,28,1,0,0,0,9,90,0,0,0,0,0,1,0,0.03,0.04,0.07,2020-11-22,1.1866666666666668,0.9916666666666667,0.05000000000000001,0.006666666666666666,1.3716666666666668
10226,22/11/2020,True,"Meslier  Illan Meslier (Leeds United, Goalkeeper)",GKP,LEE,ARS,0,12,24,1,0,0,0,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.1866666666666668,0.9916666666666667,0.0,0.0,1.3716666666666668
10227,22/11/2020,True,"Rodrigo  Rodrigo Moreno Machado (Leeds United, Forward)",FWD,LEE,ARS,0,3,3,0,0,0,0,9,20,0,0,1,0,0,0,0,0.05,0.13,0.18,2020-11-22,1.1866666666666668,0.9916666666666667,,,
10228,22/11/2020,True,"Phillips (Kalvin)  Kalvin Phillips (Leeds United, Midfielder)",MID,LEE,ARS,0,9,9,1,0,0,0,9,90,0,0,0,0,1,1,0,0.13,0.02,0.15,2020-11-22,1.1866666666666668,0.9916666666666667,,,
10180,22/11/2020,False,"Godfrey  Ben Godfrey (Everton, Defender)",DEF,EVE,FUL,0,11,11,0,0,0,2,9,90,0,0,0,0,0,1,0,0.05,0.0,0.05,2020-11-22,1.446666666666667,1.2333333333333334,,,
10256,22/11/2020,True,"Williams (Neco)  Neco Williams (Liverpool, Defender)",DEF,LIV,LEI,0,8,8,0,0,0,0,9,36,0,0,1,0,0,0,0,0.01,0.0,0.01,2020-11-22,1.215,1.593333333333333,,,
10208,22/11/2020,False,"Leno  Bernd Leno (Arsenal, Goalkeeper)",GKP,ARS,LEE,0,17,29,1,0,0,0,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.3716666666666668,1.7316666666666665,0.0,0.0,1.1866666666666668
10207,22/11/2020,False,"Holding  Rob Holding (Arsenal, Defender)",DEF,ARS,LEE,0,9,21,1,0,0,0,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.3716666666666668,1.7316666666666665,,,
10183,22/11/2020,False,"Allan  Allan Marques Loureiro (Everton, Midfielder)",MID,EVE,FUL,0,12,12,0,0,0,2,9,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2020-11-22,1.446666666666667,1.2333333333333334,0.004,0.026,1.65
10184,22/11/2020,False,"Mina  Yerry Mina (Everton, Defender)",DEF,EVE,FUL,0,13,13,0,0,0,2,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.446666666666667,1.2333333333333334,0.06999999999999999,0.002,1.6120000000000003
10185,22/11/2020,False,"Pickford  Jordan Pickford (Everton, Goalkeeper)",GKP,EVE,FUL,0,17,17,0,0,0,2,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.446666666666667,1.2333333333333334,0.0,0.0,1.3259999999999998
10186,22/11/2020,False,"Rodríguez  James Rodríguez (Everton, Midfielder)",MID,EVE,FUL,0,19,19,0,0,0,2,9,74,1,0,0,0,0,1,0,0.51,0.11,0.62,2020-11-22,1.446666666666667,1.2333333333333334,0.2971698113207547,0.2632075471698114,1.3287264150943396
10187,22/11/2020,False,"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",MID,EVE,FUL,0,1,1,0,0,0,0,9,14,0,0,1,0,0,0,0,0.0,0.0,0.0,2020-11-22,1.446666666666667,1.2333333333333334,0.09881305637982195,0.1281899109792285,1.732878338278932
10188,22/11/2020,False,"Richarlison  Richarlison de Andrade (Everton, Forward)",FWD,EVE,FUL,0,3,12,0,1,0,2,9,76,1,0,0,0,0,1,1,0.13,0.27,0.4,2020-11-22,1.446666666666667,1.2333333333333334,,,
10189,22/11/2020,True,"Tosin  Oluwatosin Adarabioyo (Fulham, Defender)",DEF,FUL,EVE,0,15,15,0,0,0,3,9,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2020-11-22,1.6000000000000003,1.165,,,
10190,22/11/2020,True,"Aina  Ola Aina (Fulham, Defender)",DEF,FUL,EVE,0,15,15,0,0,0,3,9,90,0,0,0,0,0,1,0,0.02,0.03,0.05,2020-11-22,1.6000000000000003,1.165,0.006,0.044000000000000004,1.452
10191,22/11/2020,True,"Andersen  Joachim Andersen (Fulham, Defender)",DEF,FUL,EVE,0,12,12,0,0,0,3,9,90,0,0,0,0,0,1,0,0.07,0.0,0.07,2020-11-22,1.6000000000000003,1.165,,,
10192,22/11/2020,True,"Areola  Alphonse Areola (Fulham, Goalkeeper)",GKP,FUL,EVE,0,18,18,0,0,0,3,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.6000000000000003,1.165,0.0,0.0,1.446666666666667
10193,22/11/2020,True,"Cairney  Tom Cairney (Fulham, Midfielder)",MID,FUL,EVE,1,11,20,0,0,0,3,9,58,1,0,0,0,0,1,1,0.04,0.03,0.07,2020-11-22,1.6000000000000003,1.165,0.048333333333333346,0.14,1.446666666666667
10229,22/11/2020,True,"Poveda-Ocampo  Ian Carlo Poveda-Ocampo (Leeds United, Midfielder)",MID,LEE,ARS,0,7,7,0,0,0,0,9,10,0,0,1,0,0,0,0,0.09,0.05,0.14,2020-11-22,1.1866666666666668,0.9916666666666667,,,
10194,22/11/2020,True,"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",MID,FUL,EVE,0,1,1,0,0,0,3,9,90,0,0,0,0,0,1,0,0.06,0.89,0.95,2020-11-22,1.6000000000000003,1.165,0.056916996047430835,0.07114624505928854,1.4379841897233203
10196,22/11/2020,True,"Lemina  Mario Lemina (Fulham, Midfielder)",MID,FUL,EVE,0,10,10,0,0,0,3,9,69,1,0,0,0,0,1,0,0.02,0.0,0.02,2020-11-22,1.6000000000000003,1.165,,,
10197,22/11/2020,True,"Loftus-Cheek  Ruben Loftus-Cheek (Fulham, Midfielder)",MID,FUL,EVE,0,4,22,0,0,1,0,9,32,0,0,1,0,0,0,0,0.01,0.37,0.38,2020-11-22,1.6000000000000003,1.165,,,
10198,22/11/2020,True,"Lookman  Ademola Lookman (Fulham, Midfielder)",MID,FUL,EVE,1,17,26,0,0,0,3,9,90,0,0,0,0,0,1,1,0.16,0.04,0.2,2020-11-22,1.6000000000000003,1.165,0.3345549738219895,0.07539267015706806,1.4899476439790575
10199,22/11/2020,True,"Mitrovic  Aleksandar Mitrovic (Fulham, Forward)",FWD,FUL,EVE,0,2,2,0,0,0,0,9,32,0,0,1,0,0,0,0,0.04,0.08,0.12,2020-11-22,1.6000000000000003,1.165,0.4683333333333333,0.12833333333333333,1.446666666666667
10200,22/11/2020,True,"Reed  Harrison Reed (Fulham, Midfielder)",MID,FUL,EVE,0,13,13,0,0,0,3,9,90,0,0,0,0,0,1,0,0.07,0.03,0.1,2020-11-22,1.6000000000000003,1.165,,,
10201,22/11/2020,True,"Robinson (Antonee)  Antonee Robinson (Fulham, Defender)",DEF,FUL,EVE,0,15,15,0,0,0,3,9,90,0,0,0,0,1,1,0,0.28,0.0,0.28,2020-11-22,1.6000000000000003,1.165,0.008,0.094,1.452
10202,22/11/2020,True,"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",MID,FUL,EVE,0,5,5,0,0,0,0,9,21,0,0,1,0,0,0,0,0.03,0.0,0.03,2020-11-22,1.6000000000000003,1.165,0.06640776699029126,0.04368932038834951,1.3950485436893205
10203,22/11/2020,False,"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",MID,ARS,LEE,0,5,5,1,0,0,0,9,90,0,0,0,0,0,1,0,0.01,0.19,0.2,2020-11-22,1.3716666666666668,1.7316666666666665,0.16927374301675976,0.13575418994413407,1.1910614525139664
10204,22/11/2020,False,"Bellerín  Héctor Bellerín (Arsenal, Defender)",DEF,ARS,LEE,0,17,29,1,0,0,0,9,90,0,0,0,0,0,1,0,0.2,0.0,0.2,2020-11-22,1.3716666666666668,1.7316666666666665,0.013333333333333332,0.07999999999999999,1.1866666666666668
10205,22/11/2020,False,"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",MID,ARS,LEE,0,3,3,0,0,0,0,9,45,1,0,0,0,0,1,0,0.02,0.0,0.02,2020-11-22,1.3716666666666668,1.7316666666666665,0.04761904761904762,0.09761904761904762,1.1723015873015872
10206,22/11/2020,False,"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",MID,ARS,LEE,0,13,13,1,0,0,0,9,90,0,0,0,0,0,1,0,0.01,0.07,0.08,2020-11-22,1.3716666666666668,1.7316666666666665,0.008035714285714285,0.10446428571428572,1.0685714285714287
10195,22/11/2020,True,"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FWD,FUL,EVE,0,4,28,0,0,1,3,9,58,1,0,0,0,1,1,0,0.04,0.48,0.52,2020-11-22,1.6000000000000003,1.165,0.32536443148688055,0.026239067055393587,1.1759475218658892
10230,22/11/2020,False,"Albrighton  Marc Albrighton (Leicester City, Midfielder)",MID,LEI,LIV,0,14,14,0,0,0,3,9,90,0,0,0,0,0,1,0,0.02,0.06,0.08,2020-11-22,1.405,2.0483333333333333,,,
10220,22/11/2020,True,"Cooper  Liam Cooper (Leeds United, Defender)",DEF,LEE,ARS,0,11,23,1,0,0,0,9,90,0,0,0,0,1,1,0,0.01,0.06,0.07,2020-11-22,1.1866666666666668,0.9916666666666667,,,
10232,22/11/2020,False,"Evans  Jonny Evans (Leicester City, Defender)",DEF,LEI,LIV,0,7,7,0,0,0,3,9,90,0,1,0,0,0,1,0,0.01,0.0,0.01,2020-11-22,1.405,2.0483333333333333,0.016363636363636365,0.0020454545454545456,1.0356818181818181
10239,22/11/2020,False,"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",GKP,LEI,LIV,0,27,27,0,0,0,3,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.405,2.0483333333333333,0.0,0.0,1.215
10240,22/11/2020,False,"Tielemans  Youri Tielemans (Leicester City, Midfielder)",MID,LEI,LIV,0,13,13,0,0,0,3,9,90,0,0,0,0,0,1,0,0.02,0.03,0.05,2020-11-22,1.405,2.0483333333333333,0.385,0.065,1.215
10241,22/11/2020,False,"Vardy  Jamie Vardy (Leicester City, Forward)",FWD,LEI,LIV,0,11,11,0,0,0,3,9,90,0,0,0,0,0,1,0,0.1,0.7,0.8,2020-11-22,1.405,2.0483333333333333,1.3357894736842106,0.0686842105263158,1.4005263157894736
10242,22/11/2020,False,"Ünder  Cengiz Ünder (Leicester City, Midfielder)",MID,LEI,LIV,0,3,3,0,0,0,1,9,28,0,0,1,0,0,0,0,0.07,0.03,0.1,2020-11-22,1.405,2.0483333333333333,,,
10243,22/11/2020,True,"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",FWD,LIV,LEI,0,-1,23,1,0,1,0,9,90,0,0,0,0,0,1,0,0.05,2.02,2.07,2020-11-22,1.215,1.593333333333333,0.3422818791946309,0.08859060402684565,1.3943400447427294
10244,22/11/2020,True,"Jones (Curtis)  Curtis Jones (Liverpool, Midfielder)",MID,LIV,LEI,0,9,9,1,0,0,0,9,90,0,0,0,0,0,1,0,0.06,0.06,0.12,2020-11-22,1.215,1.593333333333333,,,
10245,22/11/2020,True,"Keita  Naby Keita (Liverpool, Midfielder)",MID,LIV,LEI,0,7,7,0,0,0,0,9,54,1,0,0,0,0,1,0,0.08,0.08,0.16,2020-11-22,1.215,1.593333333333333,,,
10238,22/11/2020,False,"Praet  Dennis Praet (Leicester City, Midfielder)",MID,LEI,LIV,0,7,7,0,0,0,1,9,28,0,0,1,0,0,0,0,0.04,0.0,0.04,2020-11-22,1.405,2.0483333333333333,0.0,0.01588235294117647,1.0395882352941177
10246,22/11/2020,True,"Mane  Sadio Mane (Liverpool, Midfielder)",MID,LIV,LEI,0,-2,-2,1,0,0,0,9,89,1,0,0,0,0,1,0,0.03,0.6,0.63,2020-11-22,1.215,1.593333333333333,0.63,0.14931818181818182,1.1434090909090908
10248,22/11/2020,True,"Milner  James Milner (Liverpool, Midfielder)",MID,LIV,LEI,1,22,40,1,1,0,0,9,90,0,0,0,0,0,1,2,0.21,0.04,0.25,2020-11-22,1.215,1.593333333333333,0.0,0.1323529411764706,1.8064705882352938
10249,22/11/2020,True,"Minamino  Takumi Minamino (Liverpool, Midfielder)",MID,LIV,LEI,0,2,2,0,0,0,0,9,1,0,0,1,0,0,0,0,0.0,0.03,0.03,2020-11-22,1.215,1.593333333333333,,,
10250,22/11/2020,True,"Origi  Divock Origi (Liverpool, Forward)",FWD,LIV,LEI,0,3,3,0,0,0,0,9,1,0,0,1,0,0,0,0,0.0,0.0,0.0,2020-11-22,1.215,1.593333333333333,,,
10251,22/11/2020,True,"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",GKP,LIV,LEI,0,18,30,1,0,0,0,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.215,1.593333333333333,,,
10252,22/11/2020,True,"Robertson  Andrew Robertson (Liverpool, Defender)",DEF,LIV,LEI,1,24,45,1,0,0,0,9,90,0,0,0,0,0,1,1,0.37,0.04,0.41,2020-11-22,1.215,1.593333333333333,0.14833333333333334,0.10000000000000002,1.405
10253,22/11/2020,True,"Fabinho  Fabio Henrique Tavares (Liverpool, Midfielder)",MID,LIV,LEI,0,16,16,1,0,0,0,9,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2020-11-22,1.215,1.593333333333333,,,
10254,22/11/2020,True,"Diogo Jota  Diogo José Teixeira da Silva (Liverpool, Midfielder)",MID,LIV,LEI,0,13,31,1,0,1,0,9,89,1,0,0,0,0,1,0,0.5,0.7,1.2,2020-11-22,1.215,1.593333333333333,0.4308196721311476,0.06786885245901639,1.749081967213115
10247,22/11/2020,True,"Matip  Joel Matip (Liverpool, Defender)",DEF,LIV,LEI,0,16,28,1,0,0,0,9,90,0,0,0,0,0,1,0,0.08,0.15,0.23,2020-11-22,1.215,1.593333333333333,,,
10231,22/11/2020,False,"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",MID,LEI,LIV,0,1,1,0,0,0,2,9,62,1,0,0,0,0,1,0,0.01,0.89,0.9,2020-11-22,1.405,2.0483333333333333,0.1596774193548387,0.0456221198156682,1.2559216589861752
10181,22/11/2020,False,"Iwobi  Alex Iwobi (Everton, Midfielder)",MID,EVE,FUL,0,19,19,0,0,0,2,9,90,0,0,0,0,0,1,0,0.04,0.0,0.04,2020-11-22,1.446666666666667,1.2333333333333334,0.027607361963190184,0.4030674846625767,1.3985889570552146
10233,22/11/2020,False,"Fofana  Wesley Fofana (Leicester City, Defender)",DEF,LEI,LIV,0,15,15,0,0,0,3,9,90,0,0,0,0,0,1,0,0.01,0.09,0.1,2020-11-22,1.405,2.0483333333333333,,,
10234,22/11/2020,False,"Fuchs  Christian Fuchs (Leicester City, Defender)",DEF,LEI,LIV,0,9,9,0,0,0,2,9,62,1,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-22,1.405,2.0483333333333333,,,
10235,22/11/2020,False,"Justin  James Justin (Leicester City, Defender)",DEF,LEI,LIV,0,5,5,0,0,0,3,9,90,0,0,0,0,1,1,0,0.01,0.03,0.04,2020-11-22,1.405,2.0483333333333333,0.0,0.01666666666666667,1.215
10236,22/11/2020,False,"Maddison  James Maddison (Leicester City, Midfielder)",MID,LEI,LIV,0,14,14,0,0,0,3,9,90,0,0,0,0,0,1,0,0.12,0.05,0.17,2020-11-22,1.405,2.0483333333333333,0.11497797356828196,0.13876651982378857,0.9374449339207049
10237,22/11/2020,False,"Mendy (Nampalys)  Nampalys Mendy (Leicester City, Midfielder)",MID,LEI,LIV,0,8,8,0,0,0,3,9,90,0,0,0,0,1,1,0,0.01,0.0,0.01,2020-11-22,1.405,2.0483333333333333,0.003415559772296015,0.017077798861480076,1.2245351043643262
10155,23/11/2020,True,"Mee  Ben Mee (Burnley, Defender)",DEF,BUR,CRY,0,11,23,1,0,0,0,9,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2020-11-23,1.595,0.9116666666666666,,,
10384,23/11/2020,True,"Kilman  Max Kilman (Wolverhampton Wanderers, Defender)",DEF,WOL,SOU,0,13,13,0,0,0,1,9,90,0,0,0,0,0,1,0,0.0,0.35,0.35,2020-11-23,0.8483333333333333,0.9783333333333332,0.038,0.01,0.968
10385,23/11/2020,True,"Vitor Ferreira  Vitor Machado Ferreira (Wolverhampton Wanderers, Midfielder)",MID,WOL,SOU,0,3,3,0,0,0,0,9,5,0,0,1,0,0,0,0,0.0,0.0,0.0,2020-11-23,0.8483333333333333,0.9783333333333332,,,
10386,23/11/2020,True,"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",MID,WOL,SOU,0,21,21,0,0,0,1,9,90,0,0,0,0,0,1,0,0.19,0.09,0.28,2020-11-23,0.8483333333333333,0.9783333333333332,0.03230769230769231,0.03230769230769231,1.4730256410256406
10387,23/11/2020,True,"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",MID,WOL,SOU,0,2,20,0,0,1,0,9,20,0,0,1,0,0,0,0,0.0,0.55,0.55,2020-11-23,0.8483333333333333,0.9783333333333332,0.08893280632411067,0.1440711462450593,1.203596837944664
10388,23/11/2020,True,"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",MID,WOL,SOU,0,4,4,0,0,0,1,9,85,1,0,0,0,0,1,0,0.06,0.19,0.25,2020-11-23,0.8483333333333333,0.9783333333333332,0.1852941176470588,0.12705882352941175,0.9359117647058823
10389,23/11/2020,True,"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",DEF,WOL,SOU,0,19,19,0,0,0,1,9,90,0,0,0,0,0,1,0,0.04,0.02,0.06,2020-11-23,0.8483333333333333,0.9783333333333332,0.08101761252446182,0.09863013698630138,1.1686888454011741
10390,23/11/2020,True,"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",MID,WOL,SOU,0,4,4,0,0,0,1,9,90,0,0,0,0,1,1,0,0.1,0.02,0.12,2020-11-23,0.8483333333333333,0.9783333333333332,0.03354037267080745,0.027950310559006212,1.577142857142857
10373,23/11/2020,False,"Long (Shane)  Shane Long (Southampton, Forward)",FWD,SOU,WOL,0,2,2,0,0,0,0,9,11,0,0,1,0,0,0,0,0.0,0.0,0.0,2020-11-23,1.2,0.8250000000000001,,,
